# water properties created by TabulatedFluidProperties on Tue Nov 15 17:51:39 2022

pressure, temperature, density, enthalpy, internal_energy, viscosity
1.92535e+07, 380.808, 961.647, 465541, 445519, 0.000265575
1.92535e+07, 382.828, 960.169, 473996, 453944, 0.000260469
1.92535e+07, 384.848, 958.674, 482456, 462372, 0.000255543
1.92535e+07, 386.869, 957.162, 490921, 470806, 0.000250788
1.92535e+07, 388.889, 955.634, 499393, 479245, 0.000246196
1.92535e+07, 390.909, 954.091, 507869, 487689, 0.000241759
1.92535e+07, 392.929, 952.531, 516352, 496139, 0.000237471
1.92535e+07, 394.949, 950.955, 524840, 504594, 0.000233325
1.92535e+07, 396.97, 949.363, 533335, 513054, 0.000229314
1.92535e+07, 398.99, 947.755, 541836, 521521, 0.000225434
1.92535e+07, 401.01, 946.131, 550343, 529993, 0.000221677
1.92535e+07, 403.03, 944.491, 558857, 538472, 0.00021804
1.92535e+07, 405.051, 942.835, 567377, 546956, 0.000214516
1.92535e+07, 407.071, 941.164, 575905, 555448, 0.000211102
1.92535e+07, 409.091, 939.476, 584440, 563946, 0.000207792
1.92535e+07, 411.111, 937.773, 592982, 572450, 0.000204582
1.92535e+07, 413.131, 936.054, 601531, 580962, 0.000201468
1.92535e+07, 415.152, 934.319, 610088, 589481, 0.000198447
1.92535e+07, 417.172, 932.568, 618653, 598007, 0.000195514
1.92535e+07, 419.192, 930.801, 627226, 606541, 0.000192667
1.92535e+07, 421.212, 929.019, 635807, 615083, 0.000189901
1.92535e+07, 423.232, 927.22, 644397, 623632, 0.000187213
1.92535e+07, 425.253, 925.406, 652996, 632190, 0.000184601
1.92535e+07, 427.273, 923.575, 661603, 640756, 0.000182061
1.92535e+07, 429.293, 921.728, 670219, 649331, 0.000179591
1.92535e+07, 431.313, 919.865, 678845, 657914, 0.000177188
1.92535e+07, 433.333, 917.986, 687480, 666507, 0.00017485
1.92535e+07, 435.354, 916.09, 696126, 675109, 0.000172573
1.92535e+07, 437.374, 914.178, 704781, 683720, 0.000170357
1.92535e+07, 439.394, 912.25, 713447, 692341, 0.000168197
1.92535e+07, 441.414, 910.305, 722123, 700972, 0.000166094
1.92535e+07, 443.434, 908.343, 730810, 709614, 0.000164043
1.92535e+07, 445.455, 906.364, 739508, 718266, 0.000162045
1.92535e+07, 447.475, 904.369, 748218, 726929, 0.000160095
1.92535e+07, 449.495, 902.356, 756940, 735603, 0.000158194
1.92535e+07, 451.515, 900.326, 765673, 744288, 0.000156338
1.92535e+07, 453.535, 898.279, 774419, 752985, 0.000154527
1.92535e+07, 455.556, 896.214, 783178, 761694, 0.000152759
1.92535e+07, 457.576, 894.131, 791949, 770416, 0.000151032
1.92535e+07, 459.596, 892.031, 800734, 779150, 0.000149345
1.92535e+07, 461.616, 889.913, 809533, 787897, 0.000147696
1.92535e+07, 463.636, 887.776, 818345, 796658, 0.000146085
1.92535e+07, 465.657, 885.621, 827173, 805432, 0.000144509
1.92535e+07, 467.677, 883.448, 836015, 814221, 0.000142968
1.92535e+07, 469.697, 881.255, 844872, 823024, 0.00014146
1.92535e+07, 471.717, 879.044, 853744, 831842, 0.000139985
1.92535e+07, 473.737, 876.813, 862633, 840675, 0.000138541
1.92535e+07, 475.758, 874.562, 871539, 849523, 0.000137126
1.92535e+07, 477.778, 872.292, 880461, 858388, 0.000135741
1.92535e+07, 479.798, 870.002, 889400, 867270, 0.000134384
1.92535e+07, 481.818, 867.691, 898358, 876168, 0.000133053
1.92535e+07, 483.838, 865.36, 907333, 885084, 0.000131749
1.92535e+07, 485.859, 863.008, 916328, 894018, 0.00013047
1.92535e+07, 487.879, 860.634, 925342, 902971, 0.000129216
1.92535e+07, 489.899, 858.239, 934376, 911942, 0.000127984
1.92535e+07, 491.919, 855.822, 943430, 920933, 0.000126776
1.92535e+07, 493.939, 853.382, 952505, 929944, 0.00012559
1.92535e+07, 495.96, 850.92, 961602, 938975, 0.000124424
1.92535e+07, 497.98, 848.435, 970721, 948028, 0.000123279
1.92535e+07, 500, 845.926, 979863, 957103, 0.000122154
1.97576e+07, 300, 1005.19, 130629, 110973, 0.000852538
1.97576e+07, 302.02, 1004.58, 138972, 119304, 0.000816421
1.97576e+07, 304.04, 1003.94, 147316, 127635, 0.000782716
1.97576e+07, 306.061, 1003.26, 155660, 135967, 0.000751208
1.97576e+07, 308.081, 1002.56, 164006, 144299, 0.000721707
1.97576e+07, 310.101, 1001.82, 172354, 152632, 0.000694042
1.97576e+07, 312.121, 1001.06, 180702, 160965, 0.000668062
1.97576e+07, 314.141, 1000.27, 189051, 169299, 0.000643632
1.97576e+07, 316.162, 999.45, 197402, 177634, 0.000620627
1.97576e+07, 318.182, 998.607, 205754, 185969, 0.000598939
1.97576e+07, 320.202, 997.738, 214108, 194306, 0.000578466
1.97576e+07, 322.222, 996.845, 222463, 202643, 0.00055912
1.97576e+07, 324.242, 995.927, 230820, 210982, 0.000540818
1.97576e+07, 326.263, 994.985, 239179, 219322, 0.000523485
1.97576e+07, 328.283, 994.02, 247540, 227663, 0.000507055
1.97576e+07, 330.303, 993.032, 255902, 236006, 0.000491464
1.97576e+07, 332.323, 992.022, 264266, 244350, 0.000476657
1.97576e+07, 334.343, 990.99, 272633, 252696, 0.000462582
1.97576e+07, 336.364, 989.936, 281002, 261043, 0.00044919
1.97576e+07, 338.384, 988.86, 289373, 269393, 0.000436439
1.97576e+07, 340.404, 987.764, 297746, 277744, 0.000424287
1.97576e+07, 342.424, 986.648, 306122, 286098, 0.000412699
1.97576e+07, 344.444, 985.511, 314501, 294453, 0.000401639
1.97576e+07, 346.465, 984.354, 322883, 302811, 0.000391077
1.97576e+07, 348.485, 983.178, 331267, 311172, 0.000380982
1.97576e+07, 350.505, 981.982, 339655, 319535, 0.000371328
1.97576e+07, 352.525, 980.767, 348046, 327901, 0.000362089
1.97576e+07, 354.545, 979.534, 356439, 336269, 0.000353242
1.97576e+07, 356.566, 978.281, 364837, 344641, 0.000344765
1.97576e+07, 358.586, 977.011, 373238, 353015, 0.000336638
1.97576e+07, 360.606, 975.722, 381642, 361393, 0.000328842
1.97576e+07, 362.626, 974.416, 390050, 369774, 0.00032136
1.97576e+07, 364.646, 973.091, 398462, 378158, 0.000314174
1.97576e+07, 366.667, 971.749, 406878, 386546, 0.000307269
1.97576e+07, 368.687, 970.39, 415299, 394938, 0.000300631
1.97576e+07, 370.707, 969.013, 423723, 403334, 0.000294247
1.97576e+07, 372.727, 967.619, 432152, 411733, 0.000288103
1.97576e+07, 374.747, 966.209, 440585, 420137, 0.000282188
1.97576e+07, 376.768, 964.781, 449023, 428545, 0.000276491
1.97576e+07, 378.788, 963.337, 457466, 436957, 0.000271
1.97576e+07, 380.808, 961.876, 465914, 445373, 0.000265707
1.97576e+07, 382.828, 960.399, 474367, 453794, 0.000260602
1.97576e+07, 384.848, 958.905, 482825, 462220, 0.000255675
1.97576e+07, 386.869, 957.395, 491288, 470651, 0.00025092
1.97576e+07, 388.889, 955.869, 499757, 479087, 0.000246327
1.97576e+07, 390.909, 954.326, 508231, 487528, 0.00024189
1.97576e+07, 392.929, 952.768, 516712, 495975, 0.000237601
1.97576e+07, 394.949, 951.194, 525198, 504426, 0.000233454
1.97576e+07, 396.97, 949.603, 533690, 512884, 0.000229443
1.97576e+07, 398.99, 947.997, 542188, 521347, 0.000225562
1.97576e+07, 401.01, 946.375, 550693, 529816, 0.000221806
1.97576e+07, 403.03, 944.737, 559205, 538291, 0.000218168
1.97576e+07, 405.051, 943.083, 567723, 546773, 0.000214644
1.97576e+07, 407.071, 941.413, 576248, 555261, 0.000211229
1.97576e+07, 409.091, 939.727, 584780, 563755, 0.000207918
1.97576e+07, 411.111, 938.026, 593320, 572257, 0.000204708
1.97576e+07, 413.131, 936.309, 601866, 580765, 0.000201594
1.97576e+07, 415.152, 934.576, 610421, 589280, 0.000198573
1.97576e+07, 417.172, 932.828, 618983, 597803, 0.00019564
1.97576e+07, 419.192, 931.063, 627553, 606333, 0.000192791
1.97576e+07, 421.212, 929.283, 636132, 614871, 0.000190025
1.97576e+07, 423.232, 927.486, 644719, 623417, 0.000187337
1.97576e+07, 425.253, 925.674, 653314, 631971, 0.000184725
1.97576e+07, 427.273, 923.846, 661919, 640533, 0.000182185
1.97576e+07, 429.293, 922.001, 670532, 649103, 0.000179714
1.97576e+07, 431.313, 920.141, 679155, 657683, 0.000177311
1.97576e+07, 433.333, 918.264, 687788, 666271, 0.000174972
1.97576e+07, 435.354, 916.371, 696430, 674869, 0.000172696
1.97576e+07, 437.374, 914.462, 705082, 683476, 0.000170479
1.97576e+07, 439.394, 912.536, 713744, 692093, 0.000168319
1.97576e+07, 441.414, 910.594, 722417, 700720, 0.000166215
1.97576e+07, 443.434, 908.635, 731101, 709357, 0.000164165
1.97576e+07, 445.455, 906.66, 739796, 718004, 0.000162166
1.97576e+07, 447.475, 904.667, 748502, 726663, 0.000160216
1.97576e+07, 449.495, 902.658, 757220, 735332, 0.000158315
1.97576e+07, 451.515, 900.631, 765950, 744012, 0.000156459
1.97576e+07, 453.535, 898.587, 774692, 752705, 0.000154648
1.97576e+07, 455.556, 896.526, 783447, 761409, 0.000152879
1.97576e+07, 457.576, 894.447, 792215, 770125, 0.000151152
1.97576e+07, 459.596, 892.35, 800995, 778854, 0.000149465
1.97576e+07, 461.616, 890.235, 809790, 787596, 0.000147817
1.97576e+07, 463.636, 888.102, 818599, 796352, 0.000146205
1.97576e+07, 465.657, 885.951, 827421, 805120, 0.00014463
1.97576e+07, 467.677, 883.781, 836259, 813903, 0.000143089
1.97576e+07, 469.697, 881.593, 845112, 822700, 0.000141581
1.97576e+07, 471.717, 879.386, 853980, 831512, 0.000140105
1.97576e+07, 473.737, 877.159, 862864, 840339, 0.000138661
1.97576e+07, 475.758, 874.913, 871764, 849182, 0.000137247
1.97576e+07, 477.778, 872.647, 880682, 858041, 0.000135862
1.97576e+07, 479.798, 870.362, 889616, 866916, 0.000134504
1.97576e+07, 481.818, 868.056, 898568, 875808, 0.000133174
1.97576e+07, 483.838, 865.73, 907539, 884717, 0.00013187
1.97576e+07, 485.859, 863.382, 916528, 893644, 0.000130592
1.97576e+07, 487.879, 861.014, 925536, 902589, 0.000129337
1.97576e+07, 489.899, 858.624, 934564, 911553, 0.000128106
1.97576e+07, 491.919, 856.213, 943613, 920537, 0.000126898
1.97576e+07, 493.939, 853.779, 952682, 929540, 0.000125712
1.97576e+07, 495.96, 851.323, 961772, 938564, 0.000124547
1.97576e+07, 497.98, 848.843, 970885, 947609, 0.000123402
1.97576e+07, 500, 846.341, 980020, 956676, 0.000122278
2.02616e+07, 300, 1005.41, 131086, 110933, 0.000852522
2.02616e+07, 302.02, 1004.8, 139426, 119262, 0.000816425
2.02616e+07, 304.04, 1004.15, 147768, 127590, 0.000782737
2.02616e+07, 306.061, 1003.47, 156110, 135919, 0.000751244
2.02616e+07, 308.081, 1002.77, 164454, 144248, 0.000721756
2.02616e+07, 310.101, 1002.03, 172799, 152578, 0.000694103
2.02616e+07, 312.121, 1001.27, 181145, 160909, 0.000668134
2.02616e+07, 314.141, 1000.48, 189492, 169240, 0.000643712
2.02616e+07, 316.162, 999.662, 197841, 177572, 0.000620715
2.02616e+07, 318.182, 998.818, 206191, 185905, 0.000599033
2.02616e+07, 320.202, 997.949, 214543, 194239, 0.000578567
2.02616e+07, 322.222, 997.055, 222896, 202574, 0.000559226
2.02616e+07, 324.242, 996.137, 231251, 210910, 0.000540928
2.02616e+07, 326.263, 995.196, 239607, 219248, 0.000523599
2.02616e+07, 328.283, 994.231, 247966, 227586, 0.000507172
2.02616e+07, 330.303, 993.243, 256326, 235927, 0.000491585
2.02616e+07, 332.323, 992.232, 264688, 244268, 0.00047678
2.02616e+07, 334.343, 991.2, 273053, 252611, 0.000462707
2.02616e+07, 336.364, 990.147, 281420, 260956, 0.000449317
2.02616e+07, 338.384, 989.072, 289789, 269303, 0.000436567
2.02616e+07, 340.404, 987.976, 298160, 277652, 0.000424417
2.02616e+07, 342.424, 986.86, 306534, 286003, 0.00041283
2.02616e+07, 344.444, 985.723, 314911, 294356, 0.000401771
2.02616e+07, 346.465, 984.567, 323291, 302712, 0.00039121
2.02616e+07, 348.485, 983.391, 331673, 311070, 0.000381116
2.02616e+07, 350.505, 982.196, 340059, 319430, 0.000371462
2.02616e+07, 352.525, 980.982, 348448, 327793, 0.000362223
2.02616e+07, 354.545, 979.749, 356839, 336159, 0.000353377
2.02616e+07, 356.566, 978.498, 365235, 344528, 0.0003449
2.02616e+07, 358.586, 977.228, 373634, 352900, 0.000336773
2.02616e+07, 360.606, 975.94, 382036, 361275, 0.000328977
2.02616e+07, 362.626, 974.634, 390442, 369653, 0.000321494
2.02616e+07, 364.646, 973.311, 398852, 378035, 0.000314308
2.02616e+07, 366.667, 971.97, 407266, 386420, 0.000307404
2.02616e+07, 368.687, 970.611, 415684, 394809, 0.000300766
2.02616e+07, 370.707, 969.236, 424107, 403202, 0.000294381
2.02616e+07, 372.727, 967.843, 432534, 411599, 0.000288237
2.02616e+07, 374.747, 966.433, 440965, 420000, 0.000282322
2.02616e+07, 376.768, 965.007, 449401, 428404, 0.000276624
2.02616e+07, 378.788, 963.564, 457842, 436814, 0.000271133
2.02616e+07, 380.808, 962.105, 466287, 445227, 0.00026584
2.02616e+07, 382.828, 960.628, 474738, 453646, 0.000260734
2.02616e+07, 384.848, 959.136, 483194, 462069, 0.000255807
2.02616e+07, 386.869, 957.628, 491655, 470497, 0.000251051
2.02616e+07, 388.889, 956.103, 500121, 478929, 0.000246458
2.02616e+07, 390.909, 954.562, 508593, 487367, 0.00024202
2.02616e+07, 392.929, 953.005, 517071, 495811, 0.000237731
2.02616e+07, 394.949, 951.432, 525555, 504259, 0.000233584
2.02616e+07, 396.97, 949.843, 534045, 512714, 0.000229573
2.02616e+07, 398.99, 948.239, 542541, 521174, 0.000225691
2.02616e+07, 401.01, 946.618, 551044, 529640, 0.000221934
2.02616e+07, 403.03, 944.982, 559553, 538112, 0.000218295
2.02616e+07, 405.051, 943.33, 568069, 546590, 0.000214771
2.02616e+07, 407.071, 941.662, 576591, 555074, 0.000211356
2.02616e+07, 409.091, 939.978, 585121, 563565, 0.000208045
2.02616e+07, 411.111, 938.279, 593658, 572063, 0.000204834
2.02616e+07, 413.131, 936.564, 602202, 580568, 0.00020172
2.02616e+07, 415.152, 934.833, 610754, 589080, 0.000198698
2.02616e+07, 417.172, 933.087, 619313, 597599, 0.000195765
2.02616e+07, 419.192, 931.324, 627881, 606125, 0.000192916
2.02616e+07, 421.212, 929.546, 636457, 614660, 0.000190149
2.02616e+07, 423.232, 927.752, 645041, 623202, 0.000187461
2.02616e+07, 425.253, 925.942, 653634, 631752, 0.000184848
2.02616e+07, 427.273, 924.116, 662235, 640310, 0.000182308
2.02616e+07, 429.293, 922.274, 670846, 648877, 0.000179837
2.02616e+07, 431.313, 920.416, 679466, 657452, 0.000177434
2.02616e+07, 433.333, 918.542, 688095, 666037, 0.000175095
2.02616e+07, 435.354, 916.652, 696734, 674630, 0.000172818
2.02616e+07, 437.374, 914.745, 705383, 683233, 0.000170601
2.02616e+07, 439.394, 912.822, 714042, 691845, 0.000168441
2.02616e+07, 441.414, 910.883, 722712, 700468, 0.000166337
2.02616e+07, 443.434, 908.927, 731392, 709100, 0.000164286
2.02616e+07, 445.455, 906.954, 740084, 717743, 0.000162287
2.02616e+07, 447.475, 904.965, 748787, 726397, 0.000160337
2.02616e+07, 449.495, 902.959, 757501, 735062, 0.000158435
2.02616e+07, 451.515, 900.935, 766227, 743738, 0.00015658
2.02616e+07, 453.535, 898.894, 774966, 752425, 0.000154768
2.02616e+07, 455.556, 896.836, 783717, 761124, 0.000153
2.02616e+07, 457.576, 894.761, 792480, 769836, 0.000151273
2.02616e+07, 459.596, 892.668, 801257, 778560, 0.000149586
2.02616e+07, 461.616, 890.557, 810048, 787296, 0.000147937
2.02616e+07, 463.636, 888.427, 818852, 796046, 0.000146325
2.02616e+07, 465.657, 886.28, 827671, 804809, 0.00014475
2.02616e+07, 467.677, 884.114, 836504, 813587, 0.000143209
2.02616e+07, 469.697, 881.93, 845352, 822378, 0.000141701
2.02616e+07, 471.717, 879.727, 854216, 831184, 0.000140226
2.02616e+07, 473.737, 877.504, 863095, 840005, 0.000138781
2.02616e+07, 475.758, 875.263, 871991, 848842, 0.000137367
2.02616e+07, 477.778, 873.002, 880903, 857694, 0.000135982
2.02616e+07, 479.798, 870.721, 889833, 866563, 0.000134625
2.02616e+07, 481.818, 868.42, 898780, 875448, 0.000133295
2.02616e+07, 483.838, 866.098, 907745, 884351, 0.000131991
2.02616e+07, 485.859, 863.756, 916729, 893271, 0.000130713
2.02616e+07, 487.879, 861.393, 925731, 902210, 0.000129459
2.02616e+07, 489.899, 859.008, 934754, 911167, 0.000128228
2.02616e+07, 491.919, 856.602, 943796, 920143, 0.00012702
2.02616e+07, 493.939, 854.174, 952859, 929139, 0.000125834
2.02616e+07, 495.96, 851.723, 961944, 938155, 0.00012467
2.02616e+07, 497.98, 849.25, 971050, 947192, 0.000123525
2.02616e+07, 500, 846.754, 980179, 956250, 0.000122401
2.07657e+07, 300, 1005.63, 131543, 110894, 0.000852507
2.07657e+07, 302.02, 1005.01, 139881, 119219, 0.00081643
2.07657e+07, 304.04, 1004.37, 148220, 127545, 0.000782759
2.07657e+07, 306.061, 1003.69, 156560, 135871, 0.000751281
2.07657e+07, 308.081, 1002.98, 164902, 144198, 0.000721806
2.07657e+07, 310.101, 1002.25, 173244, 152525, 0.000694165
2.07657e+07, 312.121, 1001.48, 181588, 160853, 0.000668205
2.07657e+07, 314.141, 1000.69, 189933, 169182, 0.000643792
2.07657e+07, 316.162, 999.873, 198280, 177511, 0.000620803
2.07657e+07, 318.182, 999.029, 206627, 185842, 0.000599128
2.07657e+07, 320.202, 998.16, 214977, 194173, 0.000578667
2.07657e+07, 322.222, 997.266, 223328, 202505, 0.000559331
2.07657e+07, 324.242, 996.348, 231681, 210839, 0.000541038
2.07657e+07, 326.263, 995.406, 240035, 219174, 0.000523714
2.07657e+07, 328.283, 994.441, 248392, 227510, 0.00050729
2.07657e+07, 330.303, 993.453, 256750, 235847, 0.000491705
2.07657e+07, 332.323, 992.443, 265110, 244187, 0.000476903
2.07657e+07, 334.343, 991.411, 273473, 252527, 0.000462832
2.07657e+07, 336.364, 990.357, 281838, 260870, 0.000449444
2.07657e+07, 338.384, 989.283, 290205, 269214, 0.000436696
2.07657e+07, 340.404, 988.187, 298574, 277560, 0.000424547
2.07657e+07, 342.424, 987.071, 306946, 285909, 0.000412961
2.07657e+07, 344.444, 985.935, 315321, 294259, 0.000401904
2.07657e+07, 346.465, 984.78, 323699, 302612, 0.000391343
2.07657e+07, 348.485, 983.604, 332079, 310968, 0.000381249
2.07657e+07, 350.505, 982.41, 340463, 319325, 0.000371596
2.07657e+07, 352.525, 981.196, 348850, 327686, 0.000362358
2.07657e+07, 354.545, 979.964, 357239, 336049, 0.000353511
2.07657e+07, 356.566, 978.714, 365633, 344415, 0.000345035
2.07657e+07, 358.586, 977.445, 374030, 352785, 0.000336908
2.07657e+07, 360.606, 976.158, 382430, 361157, 0.000329112
2.07657e+07, 362.626, 974.853, 390834, 369533, 0.000321629
2.07657e+07, 364.646, 973.53, 399242, 377912, 0.000314443
2.07657e+07, 366.667, 972.19, 407654, 386294, 0.000307538
2.07657e+07, 368.687, 970.833, 416070, 394681, 0.0003009
2.07657e+07, 370.707, 969.458, 424491, 403071, 0.000294515
2.07657e+07, 372.727, 968.066, 432915, 411465, 0.000288371
2.07657e+07, 374.747, 966.658, 441345, 419863, 0.000282455
2.07657e+07, 376.768, 965.233, 449778, 428265, 0.000276757
2.07657e+07, 378.788, 963.791, 458217, 436671, 0.000271266
2.07657e+07, 380.808, 962.333, 466660, 445082, 0.000265972
2.07657e+07, 382.828, 960.858, 475109, 453497, 0.000260866
2.07657e+07, 384.848, 959.367, 483563, 461917, 0.000255939
2.07657e+07, 386.869, 957.86, 492021, 470342, 0.000251182
2.07657e+07, 388.889, 956.336, 500486, 478772, 0.000246588
2.07657e+07, 390.909, 954.797, 508956, 487207, 0.00024215
2.07657e+07, 392.929, 953.242, 517431, 495647, 0.000237861
2.07657e+07, 394.949, 951.67, 525913, 504093, 0.000233713
2.07657e+07, 396.97, 950.083, 534401, 512544, 0.000229702
2.07657e+07, 398.99, 948.48, 542894, 521001, 0.00022582
2.07657e+07, 401.01, 946.861, 551395, 529464, 0.000222062
2.07657e+07, 403.03, 945.227, 559901, 537932, 0.000218423
2.07657e+07, 405.051, 943.576, 568415, 546407, 0.000214898
2.07657e+07, 407.071, 941.911, 576935, 554888, 0.000211483
2.07657e+07, 409.091, 940.229, 585462, 563376, 0.000208171
2.07657e+07, 411.111, 938.531, 593996, 571870, 0.000204961
2.07657e+07, 413.131, 936.818, 602538, 580372, 0.000201846
2.07657e+07, 415.152, 935.09, 611087, 588880, 0.000198823
2.07657e+07, 417.172, 933.345, 619644, 597395, 0.00019589
2.07657e+07, 419.192, 931.585, 628209, 605918, 0.000193041
2.07657e+07, 421.212, 929.809, 636782, 614449, 0.000190274
2.07657e+07, 423.232, 928.017, 645363, 622987, 0.000187585
2.07657e+07, 425.253, 926.21, 653953, 631533, 0.000184972
2.07657e+07, 427.273, 924.386, 662552, 640088, 0.000182431
2.07657e+07, 429.293, 922.547, 671160, 648651, 0.00017996
2.07657e+07, 431.313, 920.691, 679776, 657222, 0.000177556
2.07657e+07, 433.333, 918.82, 688403, 665802, 0.000175217
2.07657e+07, 435.354, 916.932, 697039, 674392, 0.00017294
2.07657e+07, 437.374, 915.028, 705684, 682990, 0.000170722
2.07657e+07, 439.394, 913.108, 714340, 691599, 0.000168563
2.07657e+07, 441.414, 911.171, 723007, 700217, 0.000166458
2.07657e+07, 443.434, 909.218, 731684, 708845, 0.000164407
2.07657e+07, 445.455, 907.248, 740372, 717483, 0.000162408
2.07657e+07, 447.475, 905.262, 749071, 726132, 0.000160458
2.07657e+07, 449.495, 903.259, 757782, 734792, 0.000158556
2.07657e+07, 451.515, 901.238, 766505, 743464, 0.0001567
2.07657e+07, 453.535, 899.201, 775240, 752146, 0.000154889
2.07657e+07, 455.556, 897.146, 783987, 760840, 0.00015312
2.07657e+07, 457.576, 895.074, 792747, 769547, 0.000151393
2.07657e+07, 459.596, 892.985, 801520, 778266, 0.000149706
2.07657e+07, 461.616, 890.877, 810306, 786997, 0.000148057
2.07657e+07, 463.636, 888.752, 819107, 795742, 0.000146445
2.07657e+07, 465.657, 886.608, 827921, 804499, 0.00014487
2.07657e+07, 467.677, 884.446, 836750, 813271, 0.000143329
2.07657e+07, 469.697, 882.266, 845594, 822057, 0.000141821
2.07657e+07, 471.717, 880.067, 854453, 830857, 0.000140346
2.07657e+07, 473.737, 877.849, 863328, 839672, 0.000138902
2.07657e+07, 475.758, 875.612, 872219, 848503, 0.000137487
2.07657e+07, 477.778, 873.355, 881126, 857349, 0.000136102
2.07657e+07, 479.798, 871.078, 890050, 866211, 0.000134746
2.07657e+07, 481.818, 868.782, 898992, 875090, 0.000133416
2.07657e+07, 483.838, 866.465, 907952, 883986, 0.000132112
2.07657e+07, 485.859, 864.128, 916930, 892900, 0.000130834
2.07657e+07, 487.879, 861.77, 925928, 901831, 0.00012958
2.07657e+07, 489.899, 859.391, 934944, 910781, 0.000128349
2.07657e+07, 491.919, 856.99, 943981, 919750, 0.000127142
2.07657e+07, 493.939, 854.567, 953038, 928738, 0.000125956
2.07657e+07, 495.96, 852.123, 962116, 937747, 0.000124792
2.07657e+07, 497.98, 849.655, 971216, 946776, 0.000123648
2.07657e+07, 500, 847.165, 980338, 955826, 0.000122524
2.12697e+07, 300, 1005.84, 132000, 110854, 0.000852493
2.12697e+07, 302.02, 1005.23, 140335, 119176, 0.000816435
2.12697e+07, 304.04, 1004.58, 148672, 127499, 0.000782782
2.12697e+07, 306.061, 1003.9, 157010, 135823, 0.000751319
2.12697e+07, 308.081, 1003.19, 165349, 144147, 0.000721857
2.12697e+07, 310.101, 1002.46, 173689, 152472, 0.000694227
2.12697e+07, 312.121, 1001.69, 182031, 160797, 0.000668277
2.12697e+07, 314.141, 1000.9, 190374, 169123, 0.000643873
2.12697e+07, 316.162, 1000.08, 198718, 177450, 0.000620891
2.12697e+07, 318.182, 999.239, 207064, 185778, 0.000599223
2.12697e+07, 320.202, 998.37, 215411, 194107, 0.000578768
2.12697e+07, 322.222, 997.476, 223760, 202437, 0.000559437
2.12697e+07, 324.242, 996.558, 232111, 210768, 0.000541149
2.12697e+07, 326.263, 995.616, 240463, 219100, 0.000523828
2.12697e+07, 328.283, 994.651, 248818, 227433, 0.000507407
2.12697e+07, 330.303, 993.663, 257174, 235769, 0.000491826
2.12697e+07, 332.323, 992.653, 265532, 244105, 0.000477026
2.12697e+07, 334.343, 991.621, 273893, 252443, 0.000462957
2.12697e+07, 336.364, 990.568, 282255, 260783, 0.000449571
2.12697e+07, 338.384, 989.493, 290621, 269125, 0.000436825
2.12697e+07, 340.404, 988.398, 298988, 277469, 0.000424677
2.12697e+07, 342.424, 987.283, 307358, 285815, 0.000413092
2.12697e+07, 344.444, 986.147, 315731, 294163, 0.000402036
2.12697e+07, 346.465, 984.992, 324107, 302513, 0.000391475
2.12697e+07, 348.485, 983.817, 332485, 310866, 0.000381383
2.12697e+07, 350.505, 982.624, 340867, 319221, 0.00037173
2.12697e+07, 352.525, 981.411, 349251, 327579, 0.000362492
2.12697e+07, 354.545, 980.179, 357639, 335940, 0.000353646
2.12697e+07, 356.566, 978.929, 366031, 344303, 0.00034517
2.12697e+07, 358.586, 977.661, 374426, 352670, 0.000337043
2.12697e+07, 360.606, 976.375, 382824, 361040, 0.000329247
2.12697e+07, 362.626, 975.071, 391226, 369413, 0.000321764
2.12697e+07, 364.646, 973.749, 399632, 377789, 0.000314578
2.12697e+07, 366.667, 972.41, 408042, 386169, 0.000307673
2.12697e+07, 368.687, 971.054, 416456, 394552, 0.000301034
2.12697e+07, 370.707, 969.68, 424874, 402940, 0.000294649
2.12697e+07, 372.727, 968.29, 433297, 411331, 0.000288504
2.12697e+07, 374.747, 966.882, 441724, 419726, 0.000282589
2.12697e+07, 376.768, 965.458, 450156, 428125, 0.00027689
2.12697e+07, 378.788, 964.018, 458592, 436529, 0.000271399
2.12697e+07, 380.808, 962.561, 467034, 444937, 0.000266104
2.12697e+07, 382.828, 961.087, 475480, 453349, 0.000260998
2.12697e+07, 384.848, 959.597, 483932, 461766, 0.00025607
2.12697e+07, 386.869, 958.092, 492388, 470188, 0.000251313
2.12697e+07, 388.889, 956.57, 500850, 478615, 0.000246719
2.12697e+07, 390.909, 955.032, 509318, 487047, 0.000242281
2.12697e+07, 392.929, 953.478, 517792, 495484, 0.000237991
2.12697e+07, 394.949, 951.908, 526271, 503927, 0.000233843
2.12697e+07, 396.97, 950.323, 534756, 512375, 0.000229831
2.12697e+07, 398.99, 948.721, 543248, 520828, 0.000225948
2.12697e+07, 401.01, 947.104, 551745, 529288, 0.00022219
2.12697e+07, 403.03, 945.471, 560250, 537753, 0.000218551
2.12697e+07, 405.051, 943.823, 568761, 546225, 0.000215026
2.12697e+07, 407.071, 942.159, 577278, 554703, 0.000211609
2.12697e+07, 409.091, 940.479, 585803, 563187, 0.000208298
2.12697e+07, 411.111, 938.783, 594335, 571678, 0.000205087
2.12697e+07, 413.131, 937.072, 602874, 580176, 0.000201971
2.12697e+07, 415.152, 935.346, 611420, 588681, 0.000198949
2.12697e+07, 417.172, 933.603, 619975, 597192, 0.000196014
2.12697e+07, 419.192, 931.845, 628537, 605712, 0.000193165
2.12697e+07, 421.212, 930.071, 637107, 614238, 0.000190398
